areaType,areaName,areaCode ,date      ,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate
ltla    ,York    ,E06000014,2022-04-26,7                                            ,165328                                       ,26                                            ,156694                                        ,55                                                ,128728
ltla    ,York    ,E06000014,2022-04-25,6                                            ,165321                                       ,29                                            ,156668                                        ,55                                                ,128673
ltla    ,York    ,E06000014,2022-04-24,4                                            ,165315                                       ,34                                            ,156639                                        ,45                                                ,128618
ltla    ,York    ,E06000014,2022-04-23,21                                           ,165311                                       ,57                                            ,156605                                        ,67                                                ,128573
ltla    ,York    ,E06000014,2022-04-22,15                                           ,165290                                       ,49                                            ,156548                                        ,68                                                ,128506
ltla    ,York    ,E06000014,2022-04-21,9                                            ,165275                                       ,27                                            ,156499                                        ,41                                                ,128438
ltla    ,York    ,E06000014,2022-04-20,23                                           ,165266                                       ,50                                            ,156472                                        ,63                                                ,128397
ltla    ,York    ,E06000014,2022-04-19,7                                            ,165243                                       ,29                                            ,156422                                        ,53                                                ,128334
ltla    ,York    ,E06000014,2022-04-18,8                                            ,165236                                       ,10                                            ,156393                                        ,24                                                ,128281
ltla    ,York    ,E06000014,2022-04-17,5                                            ,165228                                       ,13                                            ,156383                                        ,8                                                 ,128257
ltla    ,York    ,E06000014,2022-04-16,6                                            ,165223                                       ,26                                            ,156370                                        ,27                                                ,128249
ltla    ,York    ,E06000014,2022-04-15,9                                            ,165217                                       ,21                                            ,156344                                        ,19                                                ,128222
ltla    ,York    ,E06000014,2022-04-14,11                                           ,165208                                       ,22                                            ,156323                                        ,36                                                ,128203
ltla    ,York    ,E06000014,2022-04-13,10                                           ,165197                                       ,31                                            ,156301                                        ,33                                                ,128167
ltla    ,York    ,E06000014,2022-04-12,14                                           ,165187                                       ,29                                            ,156270                                        ,45                                                ,128134
ltla    ,York    ,E06000014,2022-04-11,17                                           ,165173                                       ,38                                            ,156241                                        ,38                                                ,128089
ltla    ,York    ,E06000014,2022-04-10,23                                           ,165156                                       ,87                                            ,156203                                        ,47                                                ,128051
ltla    ,York    ,E06000014,2022-04-09,18                                           ,165133                                       ,52                                            ,156116                                        ,43                                                ,128004
ltla    ,York    ,E06000014,2022-04-08,13                                           ,165115                                       ,57                                            ,156064                                        ,66                                                ,127961
ltla    ,York    ,E06000014,2022-04-07,6                                            ,165102                                       ,31                                            ,156007                                        ,41                                                ,127895
ltla    ,York    ,E06000014,2022-04-06,10                                           ,165096                                       ,18                                            ,155976                                        ,55                                                ,127854
ltla    ,York    ,E06000014,2022-04-05,12                                           ,165086                                       ,25                                            ,155958                                        ,49                                                ,127799
ltla    ,York    ,E06000014,2022-04-04,10                                           ,165074                                       ,33                                            ,155933                                        ,44                                                ,127750
ltla    ,York    ,E06000014,2022-04-03,12                                           ,165064                                       ,86                                            ,155900                                        ,46                                                ,127706
ltla    ,York    ,E06000014,2022-04-02,20                                           ,165052                                       ,60                                            ,155814                                        ,41                                                ,127660
ltla    ,York    ,E06000014,2022-04-01,13                                           ,165032                                       ,28                                            ,155754                                        ,56                                                ,127619
ltla    ,York    ,E06000014,2022-03-31,14                                           ,165019                                       ,24                                            ,155726                                        ,49                                                ,127563
ltla    ,York    ,E06000014,2022-03-30,11                                           ,165005                                       ,16                                            ,155702                                        ,52                                                ,127514
ltla    ,York    ,E06000014,2022-03-29,11                                           ,164994                                       ,35                                            ,155686                                        ,57                                                ,127462
ltla    ,York    ,E06000014,2022-03-28,12                                           ,164983                                       ,29                                            ,155651                                        ,44                                                ,127405
ltla    ,York    ,E06000014,2022-03-27,9                                            ,164971                                       ,35                                            ,155622                                        ,34                                                ,127361
ltla    ,York    ,E06000014,2022-03-26,17                                           ,164962                                       ,56                                            ,155587                                        ,43                                                ,127327
ltla    ,York    ,E06000014,2022-03-25,11                                           ,164945                                       ,64                                            ,155531                                        ,68                                                ,127284
ltla    ,York    ,E06000014,2022-03-24,12                                           ,164934                                       ,26                                            ,155467                                        ,50                                                ,127216
ltla    ,York    ,E06000014,2022-03-23,15                                           ,164922                                       ,42                                            ,155441                                        ,62                                                ,127166
ltla    ,York    ,E06000014,2022-03-22,7                                            ,164907                                       ,40                                            ,155399                                        ,74                                                ,127104
ltla    ,York    ,E06000014,2022-03-21,8                                            ,164900                                       ,36                                            ,155359                                        ,54                                                ,127030
ltla    ,York    ,E06000014,2022-03-20,12                                           ,164892                                       ,44                                            ,155323                                        ,58                                                ,126976
ltla    ,York    ,E06000014,2022-03-19,10                                           ,164880                                       ,47                                            ,155279                                        ,79                                                ,126918
ltla    ,York    ,E06000014,2022-03-18,8                                            ,164870                                       ,67                                            ,155232                                        ,71                                                ,126839
ltla    ,York    ,E06000014,2022-03-17,9                                            ,164862                                       ,34                                            ,155165                                        ,29                                                ,126768
ltla    ,York    ,E06000014,2022-03-16,52                                           ,164853                                       ,76                                            ,155131                                        ,97                                                ,126739
ltla    ,York    ,E06000014,2022-03-15,12                                           ,164801                                       ,33                                            ,155055                                        ,55                                                ,126642
ltla    ,York    ,E06000014,2022-03-14,9                                            ,164789                                       ,45                                            ,155022                                        ,48                                                ,126587
ltla    ,York    ,E06000014,2022-03-13,14                                           ,164780                                       ,27                                            ,154977                                        ,51                                                ,126539
ltla    ,York    ,E06000014,2022-03-12,15                                           ,164766                                       ,33                                            ,154950                                        ,60                                                ,126488
ltla    ,York    ,E06000014,2022-03-11,23                                           ,164751                                       ,85                                            ,154917                                        ,63                                                ,126428
ltla    ,York    ,E06000014,2022-03-10,8                                            ,164728                                       ,19                                            ,154832                                        ,52                                                ,126365
ltla    ,York    ,E06000014,2022-03-09,13                                           ,164720                                       ,24                                            ,154813                                        ,35                                                ,126313
ltla    ,York    ,E06000014,2022-03-08,9                                            ,164707                                       ,25                                            ,154789                                        ,60                                                ,126278
ltla    ,York    ,E06000014,2022-03-07,2                                            ,164698                                       ,27                                            ,154764                                        ,46                                                ,126218
ltla    ,York    ,E06000014,2022-03-06,11                                           ,164696                                       ,36                                            ,154737                                        ,45                                                ,126172
ltla    ,York    ,E06000014,2022-03-05,9                                            ,164685                                       ,27                                            ,154701                                        ,61                                                ,126127
ltla    ,York    ,E06000014,2022-03-04,12                                           ,164676                                       ,23                                            ,154674                                        ,79                                                ,126066
ltla    ,York    ,E06000014,2022-03-03,13                                           ,164664                                       ,24                                            ,154651                                        ,47                                                ,125987
ltla    ,York    ,E06000014,2022-03-02,35                                           ,164651                                       ,44                                            ,154627                                        ,67                                                ,125940
ltla    ,York    ,E06000014,2022-03-01,22                                           ,164616                                       ,30                                            ,154583                                        ,51                                                ,125873
ltla    ,York    ,E06000014,2022-02-28,12                                           ,164594                                       ,16                                            ,154553                                        ,64                                                ,125822
ltla    ,York    ,E06000014,2022-02-27,7                                            ,164582                                       ,44                                            ,154537                                        ,72                                                ,125758
ltla    ,York    ,E06000014,2022-02-26,8                                            ,164575                                       ,30                                            ,154493                                        ,68                                                ,125686
ltla    ,York    ,E06000014,2022-02-25,17                                           ,164567                                       ,50                                            ,154463                                        ,69                                                ,125618
ltla    ,York    ,E06000014,2022-02-24,85                                           ,164550                                       ,66                                            ,154413                                        ,113                                               ,125549
ltla    ,York    ,E06000014,2022-02-23,37                                           ,164465                                       ,84                                            ,154347                                        ,83                                                ,125436
ltla    ,York    ,E06000014,2022-02-22,18                                           ,164428                                       ,41                                            ,154263                                        ,61                                                ,125353
ltla    ,York    ,E06000014,2022-02-21,21                                           ,164410                                       ,77                                            ,154222                                        ,73                                                ,125292
ltla    ,York    ,E06000014,2022-02-20,13                                           ,164389                                       ,33                                            ,154145                                        ,59                                                ,125219
ltla    ,York    ,E06000014,2022-02-19,18                                           ,164376                                       ,41                                            ,154112                                        ,51                                                ,125160
ltla    ,York    ,E06000014,2022-02-18,35                                           ,164358                                       ,146                                           ,154071                                        ,80                                                ,125109
ltla    ,York    ,E06000014,2022-02-17,54                                           ,164323                                       ,126                                           ,153925                                        ,56                                                ,125029
ltla    ,York    ,E06000014,2022-02-16,30                                           ,164269                                       ,60                                            ,153799                                        ,132                                               ,124973
ltla    ,York    ,E06000014,2022-02-15,29                                           ,164239                                       ,77                                            ,153739                                        ,83                                                ,124841
ltla    ,York    ,E06000014,2022-02-14,15                                           ,164210                                       ,50                                            ,153662                                        ,90                                                ,124758
ltla    ,York    ,E06000014,2022-02-13,11                                           ,164195                                       ,21                                            ,153612                                        ,46                                                ,124668
ltla    ,York    ,E06000014,2022-02-12,34                                           ,164184                                       ,71                                            ,153591                                        ,115                                               ,124622
ltla    ,York    ,E06000014,2022-02-11,24                                           ,164150                                       ,36                                            ,153520                                        ,110                                               ,124507
ltla    ,York    ,E06000014,2022-02-10,54                                           ,164126                                       ,51                                            ,153484                                        ,89                                                ,124397
ltla    ,York    ,E06000014,2022-02-09,46                                           ,164072                                       ,114                                           ,153433                                        ,64                                                ,124308
ltla    ,York    ,E06000014,2022-02-08,20                                           ,164026                                       ,41                                            ,153319                                        ,74                                                ,124244
ltla    ,York    ,E06000014,2022-02-07,16                                           ,164006                                       ,44                                            ,153278                                        ,129                                               ,124170
ltla    ,York    ,E06000014,2022-02-06,17                                           ,163990                                       ,48                                            ,153234                                        ,65                                                ,124041
ltla    ,York    ,E06000014,2022-02-05,41                                           ,163973                                       ,62                                            ,153186                                        ,110                                               ,123976
ltla    ,York    ,E06000014,2022-02-04,53                                           ,163932                                       ,102                                           ,153124                                        ,86                                                ,123866
ltla    ,York    ,E06000014,2022-02-03,24                                           ,163879                                       ,26                                            ,153022                                        ,81                                                ,123780
ltla    ,York    ,E06000014,2022-02-02,31                                           ,163855                                       ,45                                            ,152996                                        ,118                                               ,123699
ltla    ,York    ,E06000014,2022-02-01,31                                           ,163824                                       ,75                                            ,152951                                        ,90                                                ,123581
ltla    ,York    ,E06000014,2022-01-31,49                                           ,163793                                       ,83                                            ,152876                                        ,127                                               ,123491
ltla    ,York    ,E06000014,2022-01-30,31                                           ,163744                                       ,200                                           ,152793                                        ,165                                               ,123364
ltla    ,York    ,E06000014,2022-01-29,26                                           ,163713                                       ,152                                           ,152593                                        ,158                                               ,123199
ltla    ,York    ,E06000014,2022-01-28,39                                           ,163687                                       ,82                                            ,152441                                        ,187                                               ,123041
ltla    ,York    ,E06000014,2022-01-27,125                                          ,163648                                       ,85                                            ,152359                                        ,223                                               ,122854
ltla    ,York    ,E06000014,2022-01-26,102                                          ,163523                                       ,146                                           ,152274                                        ,197                                               ,122631
ltla    ,York    ,E06000014,2022-01-25,28                                           ,163421                                       ,96                                            ,152128                                        ,156                                               ,122434
ltla    ,York    ,E06000014,2022-01-24,19                                           ,163393                                       ,90                                            ,152032                                        ,193                                               ,122278
ltla    ,York    ,E06000014,2022-01-23,60                                           ,163374                                       ,263                                           ,151942                                        ,263                                               ,122085
ltla    ,York    ,E06000014,2022-01-22,67                                           ,163314                                       ,310                                           ,151679                                        ,225                                               ,121822
ltla    ,York    ,E06000014,2022-01-21,57                                           ,163247                                       ,195                                           ,151369                                        ,233                                               ,121597
ltla    ,York    ,E06000014,2022-01-20,28                                           ,163190                                       ,113                                           ,151174                                        ,130                                               ,121364
ltla    ,York    ,E06000014,2022-01-19,143                                          ,163162                                       ,172                                           ,151061                                        ,336                                               ,121234
ltla    ,York    ,E06000014,2022-01-18,210                                          ,163019                                       ,150                                           ,150889                                        ,308                                               ,120898
ltla    ,York    ,E06000014,2022-01-17,48                                           ,162809                                       ,147                                           ,150739                                        ,240                                               ,120590
ltla    ,York    ,E06000014,2022-01-16,109                                          ,162761                                       ,179                                           ,150592                                        ,480                                               ,120350
ltla    ,York    ,E06000014,2022-01-15,81                                           ,162652                                       ,63                                            ,150413                                        ,222                                               ,119870
ltla    ,York    ,E06000014,2022-01-14,60                                           ,162571                                       ,60                                            ,150350                                        ,331                                               ,119648
ltla    ,York    ,E06000014,2022-01-13,44                                           ,162511                                       ,33                                            ,150290                                        ,243                                               ,119317
ltla    ,York    ,E06000014,2022-01-12,71                                           ,162467                                       ,50                                            ,150257                                        ,369                                               ,119074
ltla    ,York    ,E06000014,2022-01-11,82                                           ,162396                                       ,75                                            ,150207                                        ,473                                               ,118705
ltla    ,York    ,E06000014,2022-01-10,45                                           ,162314                                       ,63                                            ,150132                                        ,772                                               ,118232
ltla    ,York    ,E06000014,2022-01-09,121                                          ,162269                                       ,70                                            ,150069                                        ,1042                                              ,117460
ltla    ,York    ,E06000014,2022-01-08,76                                           ,162148                                       ,72                                            ,149999                                        ,896                                               ,116418
ltla    ,York    ,E06000014,2022-01-07,42                                           ,162072                                       ,61                                            ,149927                                        ,870                                               ,115522
ltla    ,York    ,E06000014,2022-01-06,39                                           ,162030                                       ,61                                            ,149866                                        ,951                                               ,114652
ltla    ,York    ,E06000014,2022-01-05,57                                           ,161991                                       ,80                                            ,149805                                        ,823                                               ,113701
ltla    ,York    ,E06000014,2022-01-04,45                                           ,161934                                       ,63                                            ,149725                                        ,694                                               ,112878
ltla    ,York    ,E06000014,2022-01-03,12                                           ,161889                                       ,12                                            ,149662                                        ,230                                               ,112184
ltla    ,York    ,E06000014,2022-01-02,30                                           ,161877                                       ,21                                            ,149650                                        ,234                                               ,111954
ltla    ,York    ,E06000014,2022-01-01,3                                            ,161847                                       ,5                                             ,149629                                        ,78                                                ,111720
ltla    ,York    ,E06000014,2021-12-31,46                                           ,161844                                       ,44                                            ,149624                                        ,514                                               ,111642
ltla    ,York    ,E06000014,2021-12-30,134                                          ,161798                                       ,105                                           ,149580                                        ,1016                                              ,111128
ltla    ,York    ,E06000014,2021-12-29,134                                          ,161664                                       ,91                                            ,149475                                        ,1245                                              ,110112
ltla    ,York    ,E06000014,2021-12-28,98                                           ,161530                                       ,82                                            ,149384                                        ,1237                                              ,108867
ltla    ,York    ,E06000014,2021-12-27,93                                           ,161432                                       ,49                                            ,149302                                        ,846                                               ,107630
ltla    ,York    ,E06000014,2021-12-26,6                                            ,161339                                       ,8                                             ,149253                                        ,138                                               ,106784
ltla    ,York    ,E06000014,2021-12-25,0                                            ,161333                                       ,0                                             ,149245                                        ,2                                                 ,106646
ltla    ,York    ,E06000014,2021-12-24,41                                           ,161333                                       ,54                                            ,149245                                        ,1041                                              ,106644
ltla    ,York    ,E06000014,2021-12-23,141                                          ,161292                                       ,181                                           ,149191                                        ,2701                                              ,105603
ltla    ,York    ,E06000014,2021-12-22,197                                          ,161151                                       ,185                                           ,149010                                        ,3212                                              ,102902
ltla    ,York    ,E06000014,2021-12-21,146                                          ,160954                                       ,178                                           ,148825                                        ,2972                                              ,99690
ltla    ,York    ,E06000014,2021-12-20,219                                          ,160808                                       ,215                                           ,148647                                        ,3702                                              ,96718
ltla    ,York    ,E06000014,2021-12-19,193                                          ,160589                                       ,246                                           ,148432                                        ,5151                                              ,93016
ltla    ,York    ,E06000014,2021-12-18,154                                          ,160396                                       ,170                                           ,148186                                        ,3848                                              ,87865
ltla    ,York    ,E06000014,2021-12-17,106                                          ,160242                                       ,158                                           ,148016                                        ,4260                                              ,84017
ltla    ,York    ,E06000014,2021-12-16,83                                           ,160136                                       ,120                                           ,147858                                        ,3371                                              ,79757
ltla    ,York    ,E06000014,2021-12-15,88                                           ,160053                                       ,111                                           ,147738                                        ,3122                                              ,76386
ltla    ,York    ,E06000014,2021-12-14,71                                           ,159965                                       ,114                                           ,147627                                        ,1718                                              ,73264
ltla    ,York    ,E06000014,2021-12-13,76                                           ,159894                                       ,144                                           ,147513                                        ,1714                                              ,71546
ltla    ,York    ,E06000014,2021-12-12,43                                           ,159818                                       ,116                                           ,147369                                        ,1675                                              ,69832
ltla    ,York    ,E06000014,2021-12-11,36                                           ,159775                                       ,140                                           ,147253                                        ,1586                                              ,68157
ltla    ,York    ,E06000014,2021-12-10,51                                           ,159739                                       ,107                                           ,147113                                        ,1254                                              ,66571
ltla    ,York    ,E06000014,2021-12-09,76                                           ,159688                                       ,109                                           ,147006                                        ,972                                               ,65317
ltla    ,York    ,E06000014,2021-12-08,131                                          ,159612                                       ,103                                           ,146897                                        ,1099                                              ,64345
ltla    ,York    ,E06000014,2021-12-07,60                                           ,159481                                       ,86                                            ,146794                                        ,1137                                              ,63246
ltla    ,York    ,E06000014,2021-12-06,33                                           ,159421                                       ,90                                            ,146708                                        ,1138                                              ,62109
ltla    ,York    ,E06000014,2021-12-05,39                                           ,159388                                       ,88                                            ,146618                                        ,1274                                              ,60971
ltla    ,York    ,E06000014,2021-12-04,57                                           ,159349                                       ,130                                           ,146530                                        ,1207                                              ,59697
ltla    ,York    ,E06000014,2021-12-03,54                                           ,159292                                       ,90                                            ,146400                                        ,1024                                              ,58490
ltla    ,York    ,E06000014,2021-12-02,77                                           ,159238                                       ,85                                            ,146310                                        ,881                                               ,57466
ltla    ,York    ,E06000014,2021-12-01,103                                          ,159161                                       ,96                                            ,146225                                        ,922                                               ,56585
ltla    ,York    ,E06000014,2021-11-30,107                                          ,159058                                       ,93                                            ,146129                                        ,1109                                              ,55663
ltla    ,York    ,E06000014,2021-11-29,79                                           ,158951                                       ,89                                            ,146036                                        ,1147                                              ,54554
ltla    ,York    ,E06000014,2021-11-28,26                                           ,158872                                       ,83                                            ,145947                                        ,1226                                              ,53407
ltla    ,York    ,E06000014,2021-11-27,239                                          ,158846                                       ,255                                           ,145864                                        ,1359                                              ,52181
ltla    ,York    ,E06000014,2021-11-26,44                                           ,158607                                       ,77                                            ,145609                                        ,1054                                              ,50822
ltla    ,York    ,E06000014,2021-11-25,158                                          ,158563                                       ,51                                            ,145532                                        ,768                                               ,49768
ltla    ,York    ,E06000014,2021-11-24,35                                           ,158405                                       ,69                                            ,145481                                        ,885                                               ,49000
ltla    ,York    ,E06000014,2021-11-23,105                                          ,158370                                       ,51                                            ,145412                                        ,980                                               ,48115
ltla    ,York    ,E06000014,2021-11-22,179                                          ,158265                                       ,45                                            ,145361                                        ,939                                               ,47135
ltla    ,York    ,E06000014,2021-11-21,57                                           ,158086                                       ,33                                            ,145316                                        ,804                                               ,46196
ltla    ,York    ,E06000014,2021-11-20,30                                           ,158029                                       ,68                                            ,145283                                        ,1326                                              ,45392
ltla    ,York    ,E06000014,2021-11-19,37                                           ,157999                                       ,52                                            ,145215                                        ,918                                               ,44066
ltla    ,York    ,E06000014,2021-11-18,20                                           ,157962                                       ,24                                            ,145163                                        ,815                                               ,43148
ltla    ,York    ,E06000014,2021-11-17,228                                          ,157942                                       ,60                                            ,145139                                        ,871                                               ,42333
ltla    ,York    ,E06000014,2021-11-16,186                                          ,157714                                       ,44                                            ,145079                                        ,954                                               ,41462
ltla    ,York    ,E06000014,2021-11-15,23                                           ,157528                                       ,29                                            ,145035                                        ,888                                               ,40508
ltla    ,York    ,E06000014,2021-11-14,58                                           ,157505                                       ,39                                            ,145006                                        ,1187                                              ,39620
ltla    ,York    ,E06000014,2021-11-13,54                                           ,157447                                       ,55                                            ,144967                                        ,817                                               ,38433
ltla    ,York    ,E06000014,2021-11-12,157                                          ,157393                                       ,81                                            ,144912                                        ,1159                                              ,37616
ltla    ,York    ,E06000014,2021-11-11,14                                           ,157236                                       ,37                                            ,144831                                        ,795                                               ,36457
ltla    ,York    ,E06000014,2021-11-10,43                                           ,157222                                       ,50                                            ,144794                                        ,837                                               ,35662
ltla    ,York    ,E06000014,2021-11-09,105                                          ,157179                                       ,28                                            ,144744                                        ,1007                                              ,34825
ltla    ,York    ,E06000014,2021-11-08,75                                           ,157074                                       ,36                                            ,144716                                        ,1147                                              ,33818
ltla    ,York    ,E06000014,2021-11-07,201                                          ,156999                                       ,79                                            ,144680                                        ,1188                                              ,32671
ltla    ,York    ,E06000014,2021-11-06,173                                          ,156798                                       ,51                                            ,144601                                        ,1203                                              ,31483
ltla    ,York    ,E06000014,2021-11-05,71                                           ,156625                                       ,52                                            ,144550                                        ,943                                               ,30280
ltla    ,York    ,E06000014,2021-11-04,264                                          ,156554                                       ,78                                            ,144498                                        ,729                                               ,29337
ltla    ,York    ,E06000014,2021-11-03,174                                          ,156290                                       ,55                                            ,144420                                        ,795                                               ,28608
ltla    ,York    ,E06000014,2021-11-02,136                                          ,156116                                       ,39                                            ,144365                                        ,848                                               ,27813
ltla    ,York    ,E06000014,2021-11-01,142                                          ,155980                                       ,48                                            ,144326                                        ,875                                               ,26965
ltla    ,York    ,E06000014,2021-10-31,99                                           ,155838                                       ,101                                           ,144278                                        ,945                                               ,26090
ltla    ,York    ,E06000014,2021-10-30,41                                           ,155739                                       ,40                                            ,144177                                        ,1155                                              ,25145
ltla    ,York    ,E06000014,2021-10-29,296                                          ,155698                                       ,43                                            ,144137                                        ,939                                               ,23990
ltla    ,York    ,E06000014,2021-10-28,392                                          ,155402                                       ,54                                            ,144094                                        ,1173                                              ,23051
ltla    ,York    ,E06000014,2021-10-27,461                                          ,155010                                       ,60                                            ,144040                                        ,623                                               ,21878
ltla    ,York    ,E06000014,2021-10-26,251                                          ,154549                                       ,53                                            ,143980                                        ,863                                               ,21255
ltla    ,York    ,E06000014,2021-10-25,309                                          ,154298                                       ,44                                            ,143927                                        ,733                                               ,20392
ltla    ,York    ,E06000014,2021-10-24,272                                          ,153989                                       ,40                                            ,143883                                        ,684                                               ,19659
ltla    ,York    ,E06000014,2021-10-23,70                                           ,153717                                       ,60                                            ,143843                                        ,868                                               ,18975
ltla    ,York    ,E06000014,2021-10-22,32                                           ,153647                                       ,98                                            ,143783                                        ,1368                                              ,18107
ltla    ,York    ,E06000014,2021-10-21,128                                          ,153615                                       ,52                                            ,143685                                        ,824                                               ,16739
ltla    ,York    ,E06000014,2021-10-20,124                                          ,153487                                       ,83                                            ,143633                                        ,1347                                              ,15915
ltla    ,York    ,E06000014,2021-10-19,147                                          ,153363                                       ,62                                            ,143550                                        ,577                                               ,14568
ltla    ,York    ,E06000014,2021-10-18,35                                           ,153216                                       ,78                                            ,143488                                        ,684                                               ,13991
ltla    ,York    ,E06000014,2021-10-17,48                                           ,153181                                       ,112                                           ,143410                                        ,876                                               ,13307
ltla    ,York    ,E06000014,2021-10-16,37                                           ,153133                                       ,62                                            ,143298                                        ,1090                                              ,12431
ltla    ,York    ,E06000014,2021-10-15,43                                           ,153096                                       ,75                                            ,143236                                        ,761                                               ,11341
ltla    ,York    ,E06000014,2021-10-14,21                                           ,153053                                       ,50                                            ,143161                                        ,580                                               ,10580
ltla    ,York    ,E06000014,2021-10-13,44                                           ,153032                                       ,85                                            ,143111                                        ,449                                               ,10000
ltla    ,York    ,E06000014,2021-10-12,22                                           ,152988                                       ,54                                            ,143026                                        ,433                                               ,9551
ltla    ,York    ,E06000014,2021-10-11,44                                           ,152966                                       ,54                                            ,142972                                        ,499                                               ,9118
ltla    ,York    ,E06000014,2021-10-10,36                                           ,152922                                       ,119                                           ,142918                                        ,586                                               ,8619
ltla    ,York    ,E06000014,2021-10-09,18                                           ,152886                                       ,74                                            ,142799                                        ,495                                               ,8033
ltla    ,York    ,E06000014,2021-10-08,47                                           ,152868                                       ,98                                            ,142725                                        ,850                                               ,7538
ltla    ,York    ,E06000014,2021-10-07,26                                           ,152821                                       ,46                                            ,142627                                        ,467                                               ,6688
ltla    ,York    ,E06000014,2021-10-06,36                                           ,152795                                       ,88                                            ,142581                                        ,429                                               ,6221
ltla    ,York    ,E06000014,2021-10-05,17                                           ,152759                                       ,68                                            ,142493                                        ,400                                               ,5792
ltla    ,York    ,E06000014,2021-10-04,32                                           ,152742                                       ,46                                            ,142425                                        ,289                                               ,5392
ltla    ,York    ,E06000014,2021-10-03,33                                           ,152710                                       ,73                                            ,142379                                        ,741                                               ,5103
ltla    ,York    ,E06000014,2021-10-02,97                                           ,152677                                       ,176                                           ,142306                                        ,581                                               ,4362
ltla    ,York    ,E06000014,2021-10-01,24                                           ,152580                                       ,71                                            ,142130                                        ,409                                               ,3781
ltla    ,York    ,E06000014,2021-09-30,36                                           ,152556                                       ,95                                            ,142059                                        ,366                                               ,3372
